words@dch1988m	@dch1988m	53.825	54.022	да
words@dch1988m	@dch1988m	55.697	56.031	да
words@dch1988m	@dch1988m	56.031	56.365	нет
words@dch1988m	@dch1988m	56.365	56.699	конечно
words@dch1988m	@dch1988m	56.699	57.033	/
words@dch1988m	@dch1988m	57.033	57.367	/
words@dch1988m	@dch1988m	57.367	57.701	э
words@dch1988m	@dch1988m	57.701	58.035	/
words@dch1988m	@dch1988m	58.035	58.369	ну
words@dch1988m	@dch1988m	58.369	58.703	хорош
words@dch1988m	@dch1988m	58.703	59.037	/
words@dch1988m	@dch1988m	59.037	59.371	всё
words@dch1988m	@dch1988m	59.371	59.705	/
words@dch1988m	@dch1988m	59.705	60.039	я
words@dch1988m	@dch1988m	60.039	60.386	наотдыхался
words@dch1988m	@dch1988m	62.625	63.318	угу
words@dch1988m	@dch1988m	66.075	67.075	#смеется#
words@dch1988m	@dch1988m	68.512	68.979	ээ
words@dch1988m	@dch1988m	68.979	69.446	/
words@dch1988m	@dch1988m	69.446	69.913	ну
words@dch1988m	@dch1988m	69.913	70.38	я
words@dch1988m	@dch1988m	70.38	70.847	дохрена
words@dch1988m	@dch1988m	70.847	71.314	написал
words@dch1988m	@dch1988m	71.314	71.785	материала
words@dch1988m	@dch1988m	73.977	74.246	было
words@dch1988m	@dch1988m	74.246	74.515	/
words@dch1988m	@dch1988m	74.515	74.784	/
words@dch1988m	@dch1988m	74.784	75.053	но
words@dch1988m	@dch1988m	75.053	75.322	я
words@dch1988m	@dch1988m	75.322	75.596	продолжал
words@dch1988m	@dch1988m	76.083	76.421	ну
words@dch1988m	@dch1988m	76.421	76.759	знаешь
words@dch1988m	@dch1988m	76.759	77.097	/
words@dch1988m	@dch1988m	77.097	77.435	есть
words@dch1988m	@dch1988m	77.435	77.773	/
words@dch1988m	@dch1988m	77.773	78.111	я
words@dch1988m	@dch1988m	78.111	78.449	однажды
words@dch1988m	@dch1988m	78.449	78.787	посмотрел
words@dch1988m	@dch1988m	78.787	79.125	ээ
words@dch1988m	@dch1988m	79.125	79.463	/
words@dch1988m	@dch1988m	79.463	79.801	видос
words@dch1988m	@dch1988m	79.801	80.139	где
words@dch1988m	@dch1988m	80.139	80.477	/
words@dch1988m	@dch1988m	80.477	80.815	Стивен
words@dch1988m	@dch1988m	80.815	81.153	Кинг
words@dch1988m	@dch1988m	81.153	81.491	и
words@dch1988m	@dch1988m	81.491	81.829	Джордж
words@dch1988m	@dch1988m	81.829	82.167	Мартин
words@dch1988m	@dch1988m	82.167	82.505	друг
words@dch1988m	@dch1988m	82.505	82.843	у
words@dch1988m	@dch1988m	82.843	83.181	друга
words@dch1988m	@dch1988m	83.181	83.519	берут
words@dch1988m	@dch1988m	83.519	83.863	интервью
words@dch1988m	@dch1988m	84.687	84.913	и
words@dch1988m	@dch1988m	84.913	85.139	там
words@dch1988m	@dch1988m	85.139	85.365	шт
words@dch1988m	@dch1988m	85.365	85.591	/
words@dch1988m	@dch1988m	85.591	85.817	вот
words@dch1988m	@dch1988m	85.817	86.043	/
words@dch1988m	@dch1988m	86.043	86.269	был
words@dch1988m	@dch1988m	86.269	86.495	/
words@dch1988m	@dch1988m	86.495	86.721	кусочек
words@dch1988m	@dch1988m	86.721	86.947	/
words@dch1988m	@dch1988m	86.947	87.173	который
words@dch1988m	@dch1988m	87.173	87.399	изменил
words@dch1988m	@dch1988m	87.399	87.625	мою
words@dch1988m	@dch1988m	87.625	87.851	жизнь
words@dch1988m	@dch1988m	87.851	88.077	/
words@dch1988m	@dch1988m	88.077	88.303	когда
words@dch1988m	@dch1988m	88.303	88.529	Джордж
words@dch1988m	@dch1988m	88.529	88.755	Мартин
words@dch1988m	@dch1988m	88.755	88.981	у
words@dch1988m	@dch1988m	88.981	89.207	Стивена
words@dch1988m	@dch1988m	89.207	89.433	Кинга
words@dch1988m	@dch1988m	89.433	89.659	спрашивает
words@dch1988m	@dch1988m	89.659	89.885	/
words@dch1988m	@dch1988m	89.885	90.111	каким
words@dch1988m	@dch1988m	90.111	90.337	хером
words@dch1988m	@dch1988m	90.337	90.563	ты
words@dch1988m	@dch1988m	90.563	90.789	пишешь
words@dch1988m	@dch1988m	90.789	91.015	так
words@dch1988m	@dch1988m	91.015	91.241	много
words@dch1988m	@dch1988m	91.241	91.467	книг
words@dch1988m	@dch1988m	91.467	91.704	?
words@dch1988m	@dch1988m	93.62	93.866	и
words@dch1988m	@dch1988m	93.866	94.112	Стивен
words@dch1988m	@dch1988m	94.112	94.358	говорит
words@dch1988m	@dch1988m	94.358	94.604	/
words@dch1988m	@dch1988m	94.604	94.85	я
words@dch1988m	@dch1988m	94.85	95.096	просто
words@dch1988m	@dch1988m	95.096	95.342	пишу
words@dch1988m	@dch1988m	95.342	95.588	шесть
words@dch1988m	@dch1988m	95.588	95.834	страниц
words@dch1988m	@dch1988m	95.834	96.08	в
words@dch1988m	@dch1988m	96.08	96.326	день
words@dch1988m	@dch1988m	96.326	96.572	/
words@dch1988m	@dch1988m	96.572	96.818	/
words@dch1988m	@dch1988m	96.818	97.064	не
words@dch1988m	@dch1988m	97.064	97.31	оценивая
words@dch1988m	@dch1988m	97.31	97.556	их
words@dch1988m	@dch1988m	97.556	97.802	/
words@dch1988m	@dch1988m	97.802	98.048	не
words@dch1988m	@dch1988m	98.048	98.294	редактируя
words@dch1988m	@dch1988m	98.294	98.54	/
words@dch1988m	@dch1988m	98.54	98.786	просто
words@dch1988m	@dch1988m	98.786	99.032	я
words@dch1988m	@dch1988m	99.032	99.278	встаю
words@dch1988m	@dch1988m	99.278	99.524	/
words@dch1988m	@dch1988m	99.524	99.77	пишу
words@dch1988m	@dch1988m	99.77	100.016	шесть
words@dch1988m	@dch1988m	100.016	100.262	страниц
words@dch1988m	@dch1988m	100.262	100.508	/
words@dch1988m	@dch1988m	100.508	100.754	потом
words@dch1988m	@dch1988m	100.754	101.0	иду
words@dch1988m	@dch1988m	101.0	101.246	/
words@dch1988m	@dch1988m	101.246	101.492	тусуюсь
words@dch1988m	@dch1988m	101.492	101.738	с
words@dch1988m	@dch1988m	101.738	101.984	детьми
words@dch1988m	@dch1988m	101.984	102.23	/
words@dch1988m	@dch1988m	102.23	102.476	с
words@dch1988m	@dch1988m	102.476	102.728	женой
words@dch1988m	@dch1988m	103.246	103.56	я
words@dch1988m	@dch1988m	103.56	103.874	такой
words@dch1988m	@dch1988m	103.874	104.188	/
words@dch1988m	@dch1988m	104.188	104.502	уау
words@dch1988m	@dch1988m	104.502	104.816	так
words@dch1988m	@dch1988m	104.816	105.13	/
words@dch1988m	@dch1988m	105.13	105.444	ну
words@dch1988m	@dch1988m	105.444	105.758	/
words@dch1988m	@dch1988m	105.758	106.072	до
words@dch1988m	@dch1988m	106.072	106.386	этого
words@dch1988m	@dch1988m	106.386	106.7	у
words@dch1988m	@dch1988m	106.7	107.014	меня
words@dch1988m	@dch1988m	107.014	107.328	было
words@dch1988m	@dch1988m	107.328	107.642	типа
words@dch1988m	@dch1988m	107.642	107.956	/
words@dch1988m	@dch1988m	107.956	108.27	надо
words@dch1988m	@dch1988m	108.27	108.584	встать
words@dch1988m	@dch1988m	108.584	108.898	и
words@dch1988m	@dch1988m	108.898	109.212	написать
words@dch1988m	@dch1988m	109.212	109.526	разъёбов
words@dch1988m	@dch1988m	109.526	109.84	!
words@dch1988m	@dch1988m	109.84	110.154	страницу
words@dch1988m	@dch1988m	110.154	110.468	разъёбов
words@dch1988m	@dch1988m	110.468	110.782	просто
words@dch1988m	@dch1988m	110.782	111.096	/
words@dch1988m	@dch1988m	111.096	111.41	/
words@dch1988m	@dch1988m	111.41	111.724	иногда
words@dch1988m	@dch1988m	111.724	112.038	я
words@dch1988m	@dch1988m	112.038	112.352	типа
words@dch1988m	@dch1988m	112.352	112.666	/
words@dch1988m	@dch1988m	112.666	112.98	в
words@dch1988m	@dch1988m	112.98	113.294	слезах
words@dch1988m	@dch1988m	113.294	113.608	с
words@dch1988m	@dch1988m	113.608	113.922	пустой
words@dch1988m	@dch1988m	113.922	114.236	страницей
words@dch1988m	@dch1988m	114.236	114.55	до
words@dch1988m	@dch1988m	114.55	114.864	э
words@dch1988m	@dch1988m	114.864	115.178	/
words@dch1988m	@dch1988m	115.178	115.492	часу
words@dch1988m	@dch1988m	115.492	115.839	ночи
words@dch1988m	@dch1988m	115.839	116.099	а
words@dch1988m	@dch1988m	116.099	116.359	щас
words@dch1988m	@dch1988m	116.359	116.619	встал
words@dch1988m	@dch1988m	116.619	116.879	/
words@dch1988m	@dch1988m	116.879	117.139	написал
words@dch1988m	@dch1988m	117.139	117.399	три
words@dch1988m	@dch1988m	117.399	117.659	страницы
words@dch1988m	@dch1988m	117.659	117.919	/
words@dch1988m	@dch1988m	117.919	118.179	и
words@dch1988m	@dch1988m	118.179	118.439	пошёл
words@dch1988m	@dch1988m	118.439	118.699	заниматься
words@dch1988m	@dch1988m	118.699	118.959	делами
words@dch1988m	@dch1988m	118.959	119.219	/
words@dch1988m	@dch1988m	119.219	119.479	и
words@dch1988m	@dch1988m	119.479	119.739	оказалось
words@dch1988m	@dch1988m	119.739	119.999	что
words@dch1988m	@dch1988m	119.999	120.259	э
words@dch1988m	@dch1988m	120.259	120.519	/
words@dch1988m	@dch1988m	120.519	120.779	в
words@dch1988m	@dch1988m	120.779	121.039	целом
words@dch1988m	@dch1988m	121.039	121.299	пишется
words@dch1988m	@dch1988m	121.299	121.559	х...
words@dch1988m	@dch1988m	121.559	121.819	лучше
words@dch1988m	@dch1988m	121.819	122.079	и
words@dch1988m	@dch1988m	122.079	122.345	бысстрее
words@dch1988m	@dch1988m	125.554	125.786	да
words@dch1988m	@dch1988m	125.786	126.018	/
words@dch1988m	@dch1988m	126.018	126.25	/
words@dch1988m	@dch1988m	126.25	126.482	то
words@dch1988m	@dch1988m	126.482	126.714	есть
words@dch1988m	@dch1988m	126.714	126.946	мне
words@dch1988m	@dch1988m	126.946	127.178	стоит
words@dch1988m	@dch1988m	127.178	127.41	в
words@dch1988m	@dch1988m	127.41	127.642	моём
words@dch1988m	@dch1988m	127.642	127.874	этом
words@dch1988m	@dch1988m	127.874	128.106	/
words@dch1988m	@dch1988m	128.106	128.338	списке
words@dch1988m	@dch1988m	128.338	128.57	дел
words@dch1988m	@dch1988m	128.57	128.802	/
words@dch1988m	@dch1988m	128.802	129.034	три
words@dch1988m	@dch1988m	129.034	129.266	страницы
words@dch1988m	@dch1988m	129.266	129.498	без
words@dch1988m	@dch1988m	129.498	129.73	каких-то
words@dch1988m	@dch1988m	129.73	129.962	дополнительных
words@dch1988m	@dch1988m	129.962	130.194	э
words@dch1988m	@dch1988m	130.194	130.426	/
words@dch1988m	@dch1988m	130.426	130.658	пометок
words@dch1988m	@dch1988m	130.658	130.89	/
words@dch1988m	@dch1988m	130.89	131.122	всё
words@dch1988m	@dch1988m	131.122	131.354	/
words@dch1988m	@dch1988m	131.354	131.586	сел
words@dch1988m	@dch1988m	131.586	131.818	/
words@dch1988m	@dch1988m	131.818	132.05	написал
words@dch1988m	@dch1988m	132.05	132.282	/
words@dch1988m	@dch1988m	132.282	132.514	кинул
words@dch1988m	@dch1988m	132.514	132.746	в
words@dch1988m	@dch1988m	132.746	132.978	блокнот
words@dch1988m	@dch1988m	132.978	133.21	/
words@dch1988m	@dch1988m	133.21	133.469	пошёл
words@dch1988m	@dch1988m	135.987	136.448	да
words@dch1988m	@dch1988m	136.448	136.909	/
words@dch1988m	@dch1988m	136.909	137.37	всё
words@dch1988m	@dch1988m	138.814	139.069	да
words@dch1988m	@dch1988m	139.069	139.324	/
words@dch1988m	@dch1988m	139.324	139.579	это
words@dch1988m	@dch1988m	139.579	139.834	всегда
words@dch1988m	@dch1988m	139.834	140.089	вот
words@dch1988m	@dch1988m	140.089	140.344	все
words@dch1988m	@dch1988m	140.344	140.599	сценарные
words@dch1988m	@dch1988m	140.599	140.854	сценарные
words@dch1988m	@dch1988m	140.854	141.109	работы
words@dch1988m	@dch1988m	141.109	141.364	такие
words@dch1988m	@dch1988m	141.364	141.619	/
words@dch1988m	@dch1988m	141.619	141.874	всё
words@dch1988m	@dch1988m	141.874	142.129	там
words@dch1988m	@dch1988m	142.129	142.384	/
words@dch1988m	@dch1988m	142.384	142.639	с
words@dch1988m	@dch1988m	142.639	142.894	обе...
words@dch1988m	@dch1988m	142.894	143.149	возвращаемся
words@dch1988m	@dch1988m	143.149	143.404	с
words@dch1988m	@dch1988m	143.404	143.659	обеда
words@dch1988m	@dch1988m	143.659	143.914	из
words@dch1988m	@dch1988m	143.914	144.169	вкусвилла
words@dch1988m	@dch1988m	144.169	144.424	такие
words@dch1988m	@dch1988m	144.424	144.679	всё
words@dch1988m	@dch1988m	144.679	144.934	!
words@dch1988m	@dch1988m	144.934	145.189	пишем
words@dch1988m	@dch1988m	145.189	145.444	разъёбы
words@dch1988m	@dch1988m	145.444	145.703	!
words@dch1988m	@dch1988m	147.406	147.693	чё
words@dch1988m	@dch1988m	147.693	147.98	/
words@dch1988m	@dch1988m	147.98	148.267	давайте
words@dch1988m	@dch1988m	148.267	148.554	в
words@dch1988m	@dch1988m	148.554	148.841	контру
words@dch1988m	@dch1988m	148.841	149.128	?
words@dch1988m	@dch1988m	149.128	149.419	#смеётся#
words@dch1988m	@dch1988m	154.616	155.049	угу
words@dch1988m	@dch1988m	172.419	172.703	ну
words@dch1988m	@dch1988m	172.703	172.987	это
words@dch1988m	@dch1988m	172.987	173.271	страх
words@dch1988m	@dch1988m	173.271	173.555	/
words@dch1988m	@dch1988m	173.555	173.839	/
words@dch1988m	@dch1988m	173.839	174.123	просто
words@dch1988m	@dch1988m	174.123	174.407	типа
words@dch1988m	@dch1988m	174.407	174.691	страх
words@dch1988m	@dch1988m	174.691	174.975	/
words@dch1988m	@dch1988m	174.975	175.259	/
words@dch1988m	@dch1988m	175.259	175.543	мозг
words@dch1988m	@dch1988m	175.543	175.827	же
words@dch1988m	@dch1988m	175.827	176.111	тебя
words@dch1988m	@dch1988m	176.111	176.395	бережёт
words@dch1988m	@dch1988m	176.395	176.679	/
words@dch1988m	@dch1988m	176.679	176.963	э
words@dch1988m	@dch1988m	176.963	177.247	/
words@dch1988m	@dch1988m	177.247	177.531	ну
words@dch1988m	@dch1988m	177.531	177.815	от
words@dch1988m	@dch1988m	177.815	178.099	/
words@dch1988m	@dch1988m	178.099	178.383	всех
words@dch1988m	@dch1988m	178.383	178.667	/
words@dch1988m	@dch1988m	178.667	178.951	разочарований
words@dch1988m	@dch1988m	178.951	179.235	в
words@dch1988m	@dch1988m	179.235	179.519	жизни
words@dch1988m	@dch1988m	179.519	179.803	/
words@dch1988m	@dch1988m	179.803	180.087	и
words@dch1988m	@dch1988m	180.087	180.371	о...
words@dch1988m	@dch1988m	180.371	180.655	как
words@dch1988m	@dch1988m	180.655	180.939	бы
words@dch1988m	@dch1988m	180.939	181.223	его
words@dch1988m	@dch1988m	181.223	181.507	абсолютно
words@dch1988m	@dch1988m	181.507	181.791	логичная
words@dch1988m	@dch1988m	181.791	182.075	реакция
words@dch1988m	@dch1988m	182.075	182.359	такая
words@dch1988m	@dch1988m	182.359	182.643	/
words@dch1988m	@dch1988m	182.643	182.927	если
words@dch1988m	@dch1988m	182.927	183.211	ты
words@dch1988m	@dch1988m	183.211	183.495	ничего
words@dch1988m	@dch1988m	183.495	183.779	не
words@dch1988m	@dch1988m	183.779	184.063	напишешь
words@dch1988m	@dch1988m	184.063	184.347	/
words@dch1988m	@dch1988m	184.347	184.631	тебя
words@dch1988m	@dch1988m	184.631	184.915	никто
words@dch1988m	@dch1988m	184.915	185.199	и
words@dch1988m	@dch1988m	185.199	185.483	не
words@dch1988m	@dch1988m	185.483	185.767	осудит
words@dch1988m	@dch1988m	185.767	186.051	/
words@dch1988m	@dch1988m	186.051	186.335	братан
words@dch1988m	@dch1988m	186.335	186.619	/
words@dch1988m	@dch1988m	186.619	186.903	ничего
words@dch1988m	@dch1988m	186.903	187.187	не
words@dch1988m	@dch1988m	187.187	187.471	будет
words@dch1988m	@dch1988m	187.471	187.755	плохого
words@dch1988m	@dch1988m	187.755	188.039	/
words@dch1988m	@dch1988m	188.039	188.345	/
words@dch1988m	@dch1988m	188.728	188.983	и
words@dch1988m	@dch1988m	188.983	189.238	е...
words@dch1988m	@dch1988m	189.238	189.493	а
words@dch1988m	@dch1988m	189.493	189.748	если
words@dch1988m	@dch1988m	189.748	190.003	ты
words@dch1988m	@dch1988m	190.003	190.258	садишься
words@dch1988m	@dch1988m	190.258	190.513	с
words@dch1988m	@dch1988m	190.513	190.768	какой-то
words@dch1988m	@dch1988m	190.768	191.023	мотивацией
words@dch1988m	@dch1988m	191.023	191.278	просто
words@dch1988m	@dch1988m	191.278	191.533	написать
words@dch1988m	@dch1988m	191.533	191.788	и
words@dch1988m	@dch1988m	191.788	192.043	/
words@dch1988m	@dch1988m	192.043	192.298	самого
words@dch1988m	@dch1988m	192.298	192.553	себя
words@dch1988m	@dch1988m	192.553	192.808	повеселить
words@dch1988m	@dch1988m	192.808	193.063	/
words@dch1988m	@dch1988m	193.063	193.318	мозг
words@dch1988m	@dch1988m	193.318	193.573	тебе
words@dch1988m	@dch1988m	193.573	193.828	в
words@dch1988m	@dch1988m	193.828	194.083	этом
words@dch1988m	@dch1988m	194.083	194.338	тоже
words@dch1988m	@dch1988m	194.338	194.593	ну
words@dch1988m	@dch1988m	194.593	194.848	он
words@dch1988m	@dch1988m	194.848	195.103	тоже
words@dch1988m	@dch1988m	195.103	195.358	за
words@dch1988m	@dch1988m	195.358	195.613	тебя
words@dch1988m	@dch1988m	195.613	195.868	/
words@dch1988m	@dch1988m	195.868	196.123	и
words@dch1988m	@dch1988m	196.123	196.378	он
words@dch1988m	@dch1988m	196.378	196.633	такой
words@dch1988m	@dch1988m	196.633	196.888	/
words@dch1988m	@dch1988m	196.888	197.143	вот
words@dch1988m	@dch1988m	197.143	197.398	тогда
words@dch1988m	@dch1988m	197.398	197.653	вот
words@dch1988m	@dch1988m	197.653	197.908	такая
words@dch1988m	@dch1988m	197.908	198.172	идея
words@dch1988m	@dch1988m	199.74	199.96	да
words@dch1988m	@dch1988m	199.96	200.18	/
words@dch1988m	@dch1988m	200.18	200.4	он
words@dch1988m	@dch1988m	200.4	200.62	/
words@dch1988m	@dch1988m	200.62	200.84	ну
words@dch1988m	@dch1988m	200.84	201.06	типа
words@dch1988m	@dch1988m	201.06	201.28	ты
words@dch1988m	@dch1988m	201.28	201.5	себя
words@dch1988m	@dch1988m	201.5	201.72	ви...
words@dch1988m	@dch1988m	201.72	201.94	пытаешься
words@dch1988m	@dch1988m	201.94	202.16	развеселить
words@dch1988m	@dch1988m	202.16	202.38	/
words@dch1988m	@dch1988m	202.38	202.6	/
words@dch1988m	@dch1988m	202.6	202.82	не
words@dch1988m	@dch1988m	202.82	203.04	человека
words@dch1988m	@dch1988m	203.04	203.26	там
words@dch1988m	@dch1988m	203.26	203.48	/
words@dch1988m	@dch1988m	203.48	203.7	который
words@dch1988m	@dch1988m	203.7	203.92	у
words@dch1988m	@dch1988m	203.92	204.14	тебя
words@dch1988m	@dch1988m	204.14	204.36	принимает
words@dch1988m	@dch1988m	204.36	204.58	сценарий
words@dch1988m	@dch1988m	204.58	204.8	или
words@dch1988m	@dch1988m	204.8	205.02	/
words@dch1988m	@dch1988m	205.02	205.24	людей
words@dch1988m	@dch1988m	205.24	205.46	/
words@dch1988m	@dch1988m	205.46	205.68	который
words@dch1988m	@dch1988m	205.68	205.9	там
words@dch1988m	@dch1988m	205.9	206.12	/
words@dch1988m	@dch1988m	206.12	206.34	вечером
words@dch1988m	@dch1988m	206.34	206.56	придут
words@dch1988m	@dch1988m	206.56	206.78	на
words@dch1988m	@dch1988m	206.78	207.0	выступление
words@dch1988m	@dch1988m	207.0	207.22	/
words@dch1988m	@dch1988m	207.22	207.44	/
words@dch1988m	@dch1988m	207.44	207.66	ты
words@dch1988m	@dch1988m	207.66	207.88	себя
words@dch1988m	@dch1988m	207.88	208.1	веселишь
words@dch1988m	@dch1988m	208.1	208.32	/
words@dch1988m	@dch1988m	208.32	208.54	и
words@dch1988m	@dch1988m	208.54	208.76	в
words@dch1988m	@dch1988m	208.76	208.98	конечном
words@dch1988m	@dch1988m	208.98	209.2	итоге
words@dch1988m	@dch1988m	209.2	209.42	это
words@dch1988m	@dch1988m	209.42	209.64	лучше
words@dch1988m	@dch1988m	209.64	209.86	/
words@dch1988m	@dch1988m	209.86	210.08	для
words@dch1988m	@dch1988m	210.08	210.33	всех
words@dch1988m	@dch1988m	215.992	216.543	угу
words@dch1988m	@dch1988m	217.58	217.941	да
words@dch1988m	@dch1988m	220.021	220.352	легче
words@dch1988m	@dch1988m	220.352	220.683	#нрзб#
words@dch1988m	@dch1988m	221.69	222.11	угу
words@dch1988m	@dch1988m	226.587	226.925	да
words@dch1988m	@dch1988m	226.925	227.263	/
words@dch1988m	@dch1988m	227.263	227.601	абсолютно
words@dch1988m	@dch1988m	227.601	227.939	/
words@dch1988m	@dch1988m	227.939	228.277	/
words@dch1988m	@dch1988m	228.277	228.615	даже
words@dch1988m	@dch1988m	228.615	228.953	ещё
words@dch1988m	@dch1988m	228.953	229.291	наверно
words@dch1988m	@dch1988m	229.291	229.629	больше
words@dch1988m	@dch1988m	229.629	229.967	как-то
words@dch1988m	@dch1988m	229.967	230.305	/
words@dch1988m	@dch1988m	230.305	230.643	потому
words@dch1988m	@dch1988m	230.643	230.981	что
words@dch1988m	@dch1988m	230.981	231.319	прям
words@dch1988m	@dch1988m	231.319	231.657	/
words@dch1988m	@dch1988m	231.657	231.995	это
words@dch1988m	@dch1988m	231.995	232.333	супер
words@dch1988m	@dch1988m	232.333	232.671	важно
words@dch1988m	@dch1988m	232.671	233.009	/
words@dch1988m	@dch1988m	233.009	233.347	э
words@dch1988m	@dch1988m	233.347	233.685	/
words@dch1988m	@dch1988m	233.685	234.023	постоянно
words@dch1988m	@dch1988m	234.023	234.361	вот
words@dch1988m	@dch1988m	234.361	234.699	не
words@dch1988m	@dch1988m	234.699	235.037	пропускать
words@dch1988m	@dch1988m	235.037	235.375	день
words@dch1988m	@dch1988m	235.375	235.713	/
words@dch1988m	@dch1988m	235.713	236.051	иначе
words@dch1988m	@dch1988m	236.051	236.389	ты
words@dch1988m	@dch1988m	236.389	236.727	потом
words@dch1988m	@dch1988m	236.727	237.065	/
words@dch1988m	@dch1988m	237.065	237.403	так
words@dch1988m	@dch1988m	237.403	237.741	/
words@dch1988m	@dch1988m	237.741	238.079	а
words@dch1988m	@dch1988m	238.079	238.417	что
words@dch1988m	@dch1988m	238.417	238.755	я
words@dch1988m	@dch1988m	238.755	239.093	хотел
words@dch1988m	@dch1988m	239.093	239.431	сказать
words@dch1988m	@dch1988m	239.431	239.769	вообще
words@dch1988m	@dch1988m	239.769	240.107	?
words@dch1988m	@dch1988m	240.107	240.445	чего
words@dch1988m	@dch1988m	240.445	240.816	?
words@dch1988m	@dch1988m	242.332	242.467	у
words@dch1988m	@dch1988m	242.467	242.602	меня
words@dch1988m	@dch1988m	242.602	242.737	/
words@dch1988m	@dch1988m	242.737	242.872	по
words@dch1988m	@dch1988m	242.872	243.007	крайне
words@dch1988m	@dch1988m	243.007	243.142	мере
words@dch1988m	@dch1988m	243.142	243.277	/
words@dch1988m	@dch1988m	243.277	243.412	да
words@dch1988m	@dch1988m	243.412	243.547	/
words@dch1988m	@dch1988m	243.547	243.682	/
words@dch1988m	@dch1988m	243.682	243.817	может
words@dch1988m	@dch1988m	243.817	243.952	/
words@dch1988m	@dch1988m	243.952	244.087	я
words@dch1988m	@dch1988m	244.087	244.222	туповатый
words@dch1988m	@dch1988m	244.222	244.357	в
words@dch1988m	@dch1988m	244.357	244.492	этом
words@dch1988m	@dch1988m	244.492	244.627	плане
words@dch1988m	@dch1988m	244.627	244.762	/
words@dch1988m	@dch1988m	244.762	244.897	я
words@dch1988m	@dch1988m	244.897	245.032	не
words@dch1988m	@dch1988m	245.032	245.183	знаю
words@dch1988m	@dch1988m	245.583	245.878	я
words@dch1988m	@dch1988m	245.878	246.173	ещё
words@dch1988m	@dch1988m	246.173	246.468	где-то
words@dch1988m	@dch1988m	246.468	246.763	у
words@dch1988m	@dch1988m	246.763	247.058	кого-то
words@dch1988m	@dch1988m	247.058	247.353	/
words@dch1988m	@dch1988m	247.353	247.648	типа
words@dch1988m	@dch1988m	247.648	247.943	/
words@dch1988m	@dch1988m	247.943	248.238	дневник
words@dch1988m	@dch1988m	248.238	248.533	какого-то
words@dch1988m	@dch1988m	248.533	248.828	писателя
words@dch1988m	@dch1988m	248.828	249.123	читал
words@dch1988m	@dch1988m	249.123	249.418	/
words@dch1988m	@dch1988m	249.418	249.713	а
words@dch1988m	@dch1988m	249.713	250.008	/
words@dch1988m	@dch1988m	250.008	250.303	и
words@dch1988m	@dch1988m	250.303	250.598	он
words@dch1988m	@dch1988m	250.598	250.893	пришёл
words@dch1988m	@dch1988m	250.893	251.188	к
words@dch1988m	@dch1988m	251.188	251.483	выводу
words@dch1988m	@dch1988m	251.483	251.778	/
words@dch1988m	@dch1988m	251.778	252.073	что
words@dch1988m	@dch1988m	252.073	252.368	надо
words@dch1988m	@dch1988m	252.368	252.663	писать
words@dch1988m	@dch1988m	252.663	252.958	/
words@dch1988m	@dch1988m	252.958	253.253	и
words@dch1988m	@dch1988m	253.253	253.548	не
words@dch1988m	@dch1988m	253.548	253.843	дописывать
words@dch1988m	@dch1988m	253.843	254.138	кусок
words@dch1988m	@dch1988m	254.138	254.433	/
words@dch1988m	@dch1988m	254.433	254.728	который
words@dch1988m	@dch1988m	254.728	255.023	ты
words@dch1988m	@dch1988m	255.023	255.318	придумал
words@dch1988m	@dch1988m	255.318	255.613	/
words@dch1988m	@dch1988m	255.613	255.908	чтобы
words@dch1988m	@dch1988m	255.908	256.203	на
words@dch1988m	@dch1988m	256.203	256.498	следующий
words@dch1988m	@dch1988m	256.498	256.793	день
words@dch1988m	@dch1988m	256.793	257.088	ты
words@dch1988m	@dch1988m	257.088	257.383	сел
words@dch1988m	@dch1988m	257.383	257.678	и
words@dch1988m	@dch1988m	257.678	257.973	продолжил
words@dch1988m	@dch1988m	257.973	258.268	этот
words@dch1988m	@dch1988m	258.268	258.563	кусок
words@dch1988m	@dch1988m	258.563	258.858	вкатился
words@dch1988m	@dch1988m	258.858	259.153	обратно
words@dch1988m	@dch1988m	259.153	259.448	в
words@dch1988m	@dch1988m	259.448	259.743	этот
words@dch1988m	@dch1988m	259.743	260.066	flow
words@dch1988m	@dch1988m	262.332	262.559	правда
words@dch1988m	@dch1988m	262.559	262.786	похоже
words@dch1988m	@dch1988m	262.786	263.013	на
words@dch1988m	@dch1988m	263.013	263.24	/
words@dch1988m	@dch1988m	263.24	263.467	очень
words@dch1988m	@dch1988m	263.467	263.694	на
words@dch1988m	@dch1988m	263.694	263.921	/
words@dch1988m	@dch1988m	263.921	264.148	то
words@dch1988m	@dch1988m	264.148	264.375	/
words@dch1988m	@dch1988m	264.375	264.602	как
words@dch1988m	@dch1988m	264.602	264.829	надо
words@dch1988m	@dch1988m	264.829	265.056	это
words@dch1988m	@dch1988m	265.056	265.283	делать
words@dch1988m	@dch1988m	276.848	277.164	ну
words@dch1988m	@dch1988m	277.164	277.48	я
words@dch1988m	@dch1988m	277.48	277.798	пишу
words@dch1988m	@dch1988m	280.716	280.924	а
words@dch1988m	@dch1988m	280.924	281.132	я
words@dch1988m	@dch1988m	281.132	281.34	пишу
words@dch1988m	@dch1988m	281.34	281.548	в
words@dch1988m	@dch1988m	281.548	281.756	/
words@dch1988m	@dch1988m	281.756	281.964	в
words@dch1988m	@dch1988m	281.964	282.172	рерайтингом
